ad_id,list_id,title,price,area,district,ward,city,property_type,rooms,date,body,price_per_m2,price_billion,listing_type,area_group,price_group
176051806,132362108,"Lô đẹp mặt tiền rộng , vỉa hè - đường thoảng đỗ oto thoải mái",19123456789,79.5,Huyện Hoài Đức,Xã Sơn Đồng,Hà Nội,Nhà ở,5.0,10 giờ trước,"Dự án: 
Thông tin chi tiết: Căn vị trí đẹp nằm trong dự án Sơn Đồng Center , kích thước hợp lí để ở và kinh doanb , hạ tầng đã hiện hữu và tiềm năng. Giá còn thoả thuận khi khách thiện trí qua xem",240546626.27672955,19.123456789,sale,medium,over_10b
174745209,131248006,Bán nhà Định Công Thượng – 38m2*4T– full nội thất – Ngõ nông - Gần Ôtô,8950000000,38.0,Quận Hoàng Mai,Phường Định Công,Hà Nội,Nhà ở,4.0,12 giờ trước,"Dự án: 
Thông tin chi tiết: Bán nhà Định Công Thượng – 36m2*4T– full nội thất – Ngõ nông - Gần Ôtô - Chỉ 8,85 tỷ

Mô tả: 
- Diện tích: 38m2, Mt: 4m
- Kết cấu: 4 tầng, thiết kế hiện đại, đủ công năng
- Nhà đẹp, đầy đủ nội thất, dọn vào ở luôn

Vị trí: Trung tâm phố Định Công Thượng, khu dân cư yên tĩnh, an ninh tốt, ngõ rộng thoáng
- Gần chợ, trường học, tiện ích đầy đủ gần nhà, ở thuận tiện.
- Giao thông kết nối gần ngay đường vành đai 2.5, Giải Phóng, Lê Trọng Tấn, Trường Chinh, Ngã Tư Sở..
📕 Sổ đỏ chính chủ, pháp lý rõ ràng

Giá bán: 8,95 tỷ (có thương lượng)
Xin Lh: Em Hạnh Vân xem nhà trực tiếp",235526315.78947368,8.95,sale,small,5_10b
175657741,132024199,Đầy đủ nội thất cạnh Chợ Vân Canh giá Sinh Viên,2800000,18.0,Quận Nam Từ Liêm,Phường Xuân Phương,Hà Nội,Phòng trọ,3.0,12 giờ trước,"Dự án: 
Thông tin chi tiết: Ưu Đãi Độc Quyền! Nhận Phòng Hôm Nay - Lì Xì Ngay 686K! 🌟
Bạn đang tìm kiếm một không gian sống lý tưởng, tiện nghi và an toàn? Đừng bỏ lỡ cơ hội có một không hai này!
Chúng tôi mang đến những căn phòng full nội thất tại tòa nhà mới tinh ngay cổng chợ Vân Canh. Với mức giá chỉ từ 2.8 tr - 3.2 tr, bạn sẽ được trải nghiệm:
 * ⚡️ Lì xì cực khủng 686K khi nhận phòng ngay hôm nay!
 * 🛋️ Nội thất đầy đủ tiện nghi: Chỉ cần xách vali đến và ở!
 * ⬆️ Thang máy hiện đại: Di chuyển thuận tiện, nhanh chóng.
 * 🧯 Hệ thống PCCC đạt chuẩn: An toàn luôn là ưu tiên hàng đầu.
 * 🛵 Chỗ để xe rộng rãi: Không lo thiếu chỗ đậu xe.
 * 🧺 Sân phơi & máy giặt chung: Tiện lợi cho cuộc sống hàng ngày.
 * ✨ Không gian tòa nhà luôn sạch sẽ & an ninh: Đảm bảo sự riêng tư và yên tĩnh.
 * ⏰ Giờ giấc tự do, không chung chủ: Thoải mái như ở nhà mình.
 * 🤝 Quản lý thân thiện, hỗ trợ tận tình: Luôn sẵn lòng giúp đỡ mọi lúc.
Đặc biệt: Đây là cơ hội chính chủ cho thuê, không qua môi giới, giúp bạn tiết kiệm chi phí.
Số lượng có hạn! Liên hệ ngay để không bỏ lỡ: ☎️ Inbox ngay! 🎯🔥
#phongtrovancanh #phongtrotrinhvanbo #phongtrogiare #phongtrosinhvien",155555.55555555556,0.0028,sale,very_small,under_1b
176006104,132323220,"em đang có mảnh gần trường đại học cần bán, giá chỉ 1 tỷ, đất có sổ.",1000000000,56.0,Thị xã Sơn Tây,Phường Xuân Khanh,Hà Nội,Đất,3.0,13 giờ trước,"Nhanh tay sở hữu lô đất thổ cư tại Đường Hữu Nghị, Phường Tùng Thiện, Hà Nội (địa chỉ cũ: Thị xã Sơn Tây, Hà Nội) với diện tích 56 m2, giá chỉ 1 tỷ VND. Lô đất này có đầy đủ pháp lý và nằm ở vị trí thuận tiện cho việc xây dựng nhà ở hoặc đầu tư.

+ Diện tích: 56 m2  
+ Giá: 1 tỷ VND  
+ Hướng cửa chính: Bắc  
+ Pháp lý: đầy đủ 
+ Cách trường đại học 500M, gần bến xe bus 74.

Lô đất có ngõ vào rộng rãi, phù hợp cho xe ô tô và có mặt tiền tốt cho việc kinh doanh. Pháp lý đầy đủ giúp đảm bảo quyền lợi cho người mua.

Địa điểm tiện ích xung quanh:
- Siêu thị Lan Chi Xuân Khanh chỉ cách vài phút đi bộ.
- Gần các trường học và khu dân cư sầm uất.

Liên hệ để biết thêm thông tin chi tiết qua số điện thoại ***, tên liên hệ: Tùng trần thanh.",17857142.85714286,1.0,sale,small,under_1b
176016085,132331423,"bán đất liền kề Phố Hữu Nghị - Phường Tùng Thiện – Hà Nội 1.3 -1,8 tỷ",1500000000,55.0,Thị xã Sơn Tây,Phường Xuân Khanh,Hà Nội,Đất,3.0,13 giờ trước,"
Chính chủ bán đất liền kề Phân Lô Phố Hữu Nghị - Phường Tùng Thiện – Hà Nội 
Đất Hà Nội 1,3Tỉ - 2 tỉ / lô Đất Ở Tại Đô Thị ( em đang có 10 suất ngoại giao giá cực tốt cho nhà đầu tư. 
👉 Cổng Trường Đại Học Hà Nội - Bán kính : 300m Xung quanh Tiện ích 👇
🏬 Trường Mầm Non . C1 . C2 . C3 
🏬 Trường Đại Học Lao Động và Xã Hội
🏬 Trường Đại Học Công Nghiệp VIỆT - HUNG
🏥 Bệnh Viện Đa Khoa
🚘  Bến xe buýt chạy suốt ngày đêm
🏭 Tập Đoàn Viễn Thông Viettel M3
🏭 KCN xuân khanh Công Ty ViNa.kip
🏣 Chợ Trung Tâm 
🏪 Thế Giới Di Động 
🏨- Siêu Thị Lan Chi Max
🏩- Nhà thuốc LONG CHÂU
🍱 Quán Ăn sáng - Cafe - karaoke - Cầm đồ - cắt tóc gội đầu - trà sữa 
👉ĐẶC BIỆT gần VÀNH ĐAI 5 của thủ đô Hà Nội kết nối 
LH em ngay: ***  để được biết về thông tin và được tư vấn để x3 lần tài sản.
ĐỪNG BỎ LỠ",27272727.272727273,1.5,sale,small,1_3b
176044751,132356015,Bán nhà phố Chùa Bộc- 5 tầng dân xây- cách phố 30m- DT 27m2- 8.25 tỷ,8250000000,27.0,Quận Đống Đa,Phường Trung Liệt,Hà Nội,Nhà ở,3.0,14 giờ trước,"Dự án: 
Thông tin chi tiết: 💥🔥‼️ PHỐ CHÙA BỘC- VIP CỦA VIP- PHÂN KHÚC HIẾM

🏠 Bán nhà Phố Chùa Bộc- 5 tầng dân xây- 2 thoáng trước sau- Ngõ thông thẳng ra mặt phố Tây Sơn- Nhà cách 2 mặt phố chỉ 30m- khu san sinh đỉnh- Tiện ích khỏi bàn.

📕 DT 27m2, MT 5m. Thiết kế 3 ngủ đủ công năng

💵 Giá chỉ: 8.25 tỷ có thương lượng

☎️ LH em Huy để xem nhà",305555555.5555556,8.25,sale,very_small,5_10b
176001893,132319153,🏡 BÁN GẤP NHÀ TRƯƠNG ĐỊNH – 61M² – 4 TẦNG – 9.9 TỶ 💥,9900000000,61.0,Quận Hai Bà Trưng,Phường Bạch Mai,Hà Nội,Nhà ở,5.0,9 giờ trước,"🏡 BÁN GẤP NHÀ TRƯƠNG ĐỊNH – 61M² – 4 TẦNG – 9.9 TỶ 💥

📍 Vị trí đẹp, gần các trường ĐH Bách – Kinh – Xây, vài phút lên phố cổ, tiện ích ngập tràn.

✨ Nhà 4 tầng chắc chắn, đang cho thuê dòng tiền 25 triệu/tháng.

✔ Khu dân cư đông đúc
✔ Giao thông thuận tiện
✔ Phù hợp ở kết hợp đầu tư giữ tiền

💰 Giá bán: 9.9 tỷ (có thương lượng)

📞 Liên hệ chính chủ xem nhà ngay!",162295081.96721312,9.9,sale,medium,5_10b
176009025,132325298,ĐẠI LA – LÔ GÓC  – FULL NỘI THẤT – 10M RA PHỐ | 42m2 | 15.2 TỶ,50000000,42.0,Quận Hoàng Mai,Phường Tương Mai,Hà Nội,Nhà ở,5.0,9 giờ trước,"NHÀ ĐẠI LA - TRUNG TÂM QUẬN HAI BÀ TRƯNG
✅ Nhà mới tinh khách chỉ việc xách vali về ở
✅ Lô góc cực thoáng – phòng nào cũng sáng tự nhiên
✅ Thang máy nhập khẩu vận hành êm ái
✅ Full nội thất cao cấp – thiết kế hiện đại
✅ Ngõ rộng thông thoáng – gần phố – đi lại thuận tiện
✅ Khu dân trí cao – an ninh cực tốt
✅ Gần ĐH Bách Khoa – Kinh Tế – Xây Dựng – BV Bạch Mai – Thanh Nhàn
✅ Phù hợp ở gia đình, cho thuê căn hộ, dòng tiền cực tốt
✅ Sổ đỏ vuông đẹp – pháp lý chuẩn – sang tên ngay
✅ Chủ thiện chí – hỗ trợ khách mua nhiệt tình

#Loanle
#NhàĐẹpHaiBàTrưng
#NhàMớiThangMáy
#NhàLôGóc
#NhàFullNộiThất
#NhàGầnBáchKhoa
#NhàĐầuTưDòngTiền
#NhàChoThuêCănHộ
#NhàTrungTâmHàNội
#NhàNgõThông
#Nhà6Tầng
#BánNhàChínhChủ
#NhàGầnBệnhViệnBạchMai
#NhàĐẹpGiáTốt
#MuaNhàHaiBàTrưng
#NhàỞNgay

☎️ Liên hệ xem nhà 24/7: ***
📞 Hỗ trợ pháp lý – vay ngân hàng – xem nhà miễn phí.
",1190476.1904761905,0.05,sale,small,under_1b
175388204,131792819,"Bán Nhà Thạch Bàn - Long Biên, 47m x 5 Tầng Dân Xây, Đường Ô tô tránh,",12300000000,47.0,Quận Long Biên,Phường Thạch Bàn,Hà Nội,Nhà ở,4.0,9 giờ trước,"Dự án: 
Thông tin chi tiết: Bán Nhà Thạch Bàn - Long Biên, 47m x 5 Tầng Dân Xây, Đường Ô tô tránh, Kinh Doanh.
+ Vị trí trung tâm, gần Aeon Long Biên, trục vành đai vào
Nội đô hay đi tỉnh đều tiện.
+ Nhà 5 tầng thiết kế:
- Tầng 1: phòng khách, bếp, vệ sinh
- Tầng 2: phòng ngủ nhỏ
- Tầng 3: 2 phòng ngủ - vệ sinh ngoài
- Tầng 4: 2 phòng ngủ - vệ sinh ngoài
- Tầng 5: sân phơi - trước sau.
+ Sổ đỏ chính chủ, ko tranh chấp, quy hoạch
Giá nhỉnh 12 tỷ (có thương lượng)
Liên hệ: Mr Tùng để đi xem nhà trực tiếp và miễn phí",261702127.65957448,12.3,sale,small,over_10b
175478798,131870642,Bán căn 67m View Hồ Đầm Hồng ở Tòa 183 Hoàng Văn Thái,6200000000,67.0,Quận Thanh Xuân,Phường Khương Trung,Hà Nội,Căn hộ/Chung cư,2.0,10 giờ trước,"Do chuyển chỗ ở mới nên Gia đình tôi cần chuyển nhượng lại căn hộ 2 ngủ 67m ở Tòa Hà Đô - 183 Hoàng Văn Thái
- Tầng đẹp
- View Đẹp
- Nội thất cơ bản.
- Sẵn giao dịch ngay",92537313.43283582,6.2,sale,medium,5_10b
176044675,132356022,Chính chủ cần bán nhà,10900000000,33.0,Quận Đống Đa,Phường Văn Miếu,Hà Nội,Nhà ở,3.0,13 giờ trước,"Mình bán nhà chính chủ ở Ngõ Thổ Quan đi đường Trung phụng vào, từ nhà ra ô tô tránh 20m, ngõ trước mặt nhà 4m, nhà 5 tầng hoàn công, đủ công năng.

🩸Nhà xây khung cột, 5 tầng đẹp, đủ công năng.
🩸Sổ đỏ 33m, nhưng thực tế xây từ tầng 1 là 36m2 và tầng 2 đua ra là 39m2, nhà đã có hoàn công trên sổ.
🩸Thiết kế : 
  + Tầng 1: Phòng khách, bếp, wc.
  + Tầng 2,3,4: 01 phòng, wc.
  + Tầng 5: Phòng thờ và sân phơi.
🩸Ngõ trước nhà 4m, gần phố, vài bước chân ra mặt phố Trung Phụng, Xã Đàn….
🩸Sổ đỏ chính chủ, vuông
Chính chủ cần thương thảo để chốt bán
LH: ***
",330303030.3030303,10.9,sale,small,over_10b
176051876,132362169,Bán CCMN Sau Royal City- Mới Đẹp Mặt Phố Full Nội Thất,1680000000,36.0,Quận Thanh Xuân,Phường Nhân Chính,Hà Nội,Căn hộ/Chung cư,1.0,10 giờ trước,"Dự án: 
Thông tin chi tiết: ❤️ Bán CCMN Mới tinh, siêu rẻ đẹp về ở luôn. Ô tô đỗ cửa, View Mặt Ngõ. Hàng xóm Royal City 

✅ Khu Vực Hồ Quan Nhân, Cự Lộc , Thanh Xuân, Gần nhiều trường đh,chợ và hồ điều hoà

✅ Dt 35m 1pn 1k 1b 1wc đầy đủ công năng

✅ Thang máy thẻ từ bảo vệ 24/24, an ninh tốt

✅ Cam kết tặng đồ đạc xịn như hình: điều hoà, bếp từ,bộ giường tủ decor...

✅ Nhà vuông vắn, chắc chắn thiết kế thông minh. An toàn Pccc đầy đủ

✅ Chuẩn Pháp Lý có sổ gốc cả toà, mua bán công chứng vi bằng

🤝 Giá Siêu rẻ 1,68 tỷ có thương lượng lấy may cho gia đình 

☎️ A/C qtam xin gọi Mr Công ***( zalo.mess,toktok...) để xem nhà #ccmnhanoi #chungcugiare #chungcuminihanoi #chungcuminihanoidep #banchungcuminihanoi",46666666.666666664,1.68,sale,small,1_3b
174885317,131364803,Nhà đẹp Ngọc Thuỵ - 7 tầng thang máy - Gần phố,9600000000,33.0,Quận Long Biên,Phường Ngọc Thụy,Hà Nội,Nhà ở,3.0,9 giờ trước,"Dự án: 
Thông tin chi tiết: SIÊU PHẨM 7 TẦNG THANG MÁY - FULL NỘI THẤT CAO CẤP. 

Diện tích:  33 m2 x 7 tầng
Giá: 9.6 tỷ 

+ Vị trí cách chưa đến 50m là ra mặt phố Ngọc Thuỵ, nhà rất gần Phố.
Bán kính 500m là trường học, chợ dân sinh, công viên, khu đô thị mới Khai Sơn, hưởng mọi tiện ích.

+ Nhà xây 7 tầng thang máy mới kính coong, cực đẹp.
Thiết kế:
Tầng 1: Phòng để xe.
Tầng 2,3,4: Mỗi tầng 1 phòng ngủ Master.
Tầng 5: Phòng khách và bếp siêu đẹp.
Tầng 6: Phòng thờ.
Tầng 7: Sân BBQ.

+ Sổ đỏ chính chủ, pháp lý chuẩn, chủ cực thiện chí bán.
Liên hệ: em Lan",290909090.90909094,9.6,sale,small,5_10b
138677501,100433859,Căn hộ Studio 38m2 đầy đủ nội thất số 30 Phố Hạ Yên Quyết Trung Kính,6500000,35.0,Quận Cầu Giấy,Phường Yên Hoà,Hà Nội,Căn hộ/Chung cư,1.0,13 giờ trước,"Căn hộ dịch vụ cho thuê dài ngày và ngắn ngày tại số 30 Phố Hạ Yên Quyết, Phường Yên Hoà, Cầu Giấy vào ở được luôn.
 - Nhà nằm cách mặt đường phố Hạ Yên 10m, đường vào rộng, 2 tô con tránh nhau, gần ngã tư Trung Kính Và Phố Hạ Yên. Vị tri rất thuận tiện cho việc đi lại, sinh hoạt, vui chơi, giải trí. Trung tâm thương mại ngay sát, ngay sau Keangnam... Các phòng được thiết kế hết sức hợp lý:
 - Căn hộ rộng được lát sàn gỗ, thiết kế thông thoáng có cửa sổ rộng, ban công phơi đồ riêng biệt. + Gồm 1 phòng ngủ, khách và bếp.
 - Mỗi phòng được trang bị điều hòa 2 chiều, tivi giường, tủ quần áo, bộ bàn ghế sofa, cửa sổ có rèm cản nắng cực đẹp, trần thạch cao, đèn ngủ đủ cả, bàn bếp xịn, bàn ăn,hút mùi, bồn rửa bát xịn, sàn gỗ cao cấp.  
-khu bếp có bàn bếp, tủ bếp, bếp từ đôi, tủ lạnh, hút mùi, đầy đủ ánh sáng, gió và không khí vào phòng.
 - Nhà vệ sinh có thiết bị vệ sinh Inax cao cấp, bình nóng lạnh, ốp lát gạch Prime sang trọng hiện đại.
  - Tòa nhà trang bị thang máy cao cấp, máy giặt, truyền hình cáp, mỗi căn hộ được cấp thẻ từ thang máy riêng.  
- Tòa nhà có bảo vệ 24/24 nên an ninh cực ổn, ra vào thoải mái, nhà để xe rộng rãi gần 300m2.
 - Giá  6.500.000-7.000.000 đ/ tháng. DT Các phòng 30m2. 
- Gía thuê theo ngày 400.000 đ/ ngày.( tuần dọn phòng 2 lần thay chăn ga )
+ Địa chỉ: Số nhà 30 ngõ 32  phố Hạ Yên Quyết, phường Yên Hoà, Cầu Giấy, HN.",185714.2857142857,0.0065,sale,small,under_1b
174993378,131456967,"CẦN BÁN GẤP LIỀN KỀ MẶT TIỀN 7,5M",26500000000,90.0,Huyện Gia Lâm,Xã Đặng Xá,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,13 giờ trước,mình cần bán gấp căn liền kề khu đô thị Vinhomes đặng xá gia Lâm Hà Nội căn sao biển 7-05 .dân cư đông đúc văn minh. ai có nhu cầu liên hệ chính chủ,294444444.4444444,26.5,sale,medium,over_10b
174497154,131035111,"Đất Thổ cư SĐCC 34.8m2 Đồng Mai, Phường Yên Nghĩa, Hà Nội",3250000000,34.7999,Quận Hà Đông,Phường Đồng Mai,Hà Nội,Đất,3.0,4 giờ trước,"Đất Thổ cư SĐCC 34.8m2 Đồng Mai, Phường Yên Nghĩa, Hà Nội.

Nhà mình có mảnh thổ cư chính chủ muốn bán.
Diện tích 34.8m2 vuông vắn nở hậu tại ngõ Cống Đá, Đồng Mai.
Đất trong khu dân cư có sẵn đông và rất thoáng, sổ đã có từ 2021.

Nay cần bán để dùng làm kinh doanh.
Hiện khu Đồng Mai khá gần các trung tâm, bến xe và cách đường đê Yên Nghĩa mở rộng có 200m nên rất thuận tiện.
Giá hợp lý với các gia đình trẻ để ở và sinh sống lâu dài.",93391072.96285334,3.25,sale,small,3_5b
175772819,132122620,❗TRẦN THÁI TÔNG – SÀN VP 186m² | BUILDING ĐẦY ĐỦ PCCC,35000000,186.0,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Hà Nội,"Văn phòng, Mặt bằng kinh doanh",3.0,38 phút trước,"❗TRẦN THÁI TÔNG – SÀN VP 186m² | BUILDING ĐẦY ĐỦ PCCC

📍 Dịch Vọng Hậu – lõi văn phòng Cầu Giấy, tuyển dụng & tiếp cận khách hàng cực dễ

• Diện tích: ~186m²/sàn
• Mặt tiền: 11m
• Giá thuê: từ 3x triệu/sàn
• Tòa nhà: 7 tầng + 1 hầm, thông sàn, 2 thang máy, PCCC chuẩn

• Phương án thuê:
– T1–2: MBKD
– T3–7: Văn phòng
→ Thuê lẻ hoặc cả tòa

✔️ Phù hợp: Công nghệ, tài chính, đào tạo, thẩm mỹ, showroom

👉 Không hợp: Mô hình nhỏ, ít nhân sự

💬 Comment “TTT” + quy mô (ví dụ: 30–50 người) để nhận layout & đặt lịch xem
📞 Call/Zalo: ***",188172.04301075268,0.035,sale,large,under_1b
176063172,132371799,"CHUNG CƯ HOÀNG MAI – 80M² – 2 NGỦ 2 VS – CHỈ 5,3 TỶ",5300000000,80.0,Quận Hoàng Mai,Phường Tương Mai,Hà Nội,Căn hộ/Chung cư,2.0,26 phút trước,"Dự án: 
Thông tin chi tiết: CHUNG CƯ HOÀNG MAI – 80M² – 2 NGỦ 2 VS – CHỈ 5,3 TỶ

Diện tích 80m² thiết kế 2 phòng ngủ, 2 vệ sinh rộng rãi, tối ưu công năng sử dụng.
Căn hộ nằm tại vị trí trung tâm quận Hoàng Mai, giao thông thuận tiện, đầy đủ tiện ích sống như trường học, chợ, siêu thị, trung tâm thương mại.

Sổ đỏ chính chủ, sang tên nhanh gọn.

Giá chỉ 5,3 tỷ.

Liên hệ *** xem nhà trực tiếp.",66250000.0,5.3,sale,medium,5_10b
175911565,132241233,"Bán CC Mini Mặt Phố Đội Cấn Ba Đình, Rất Mới Thoáng Đẹp. Giá Rẻ",1790000000,35.0,Quận Ba Đình,Phường Đội Cấn,Hà Nội,Căn hộ/Chung cư,1.0,21 phút trước,"Dự án: 
Thông tin chi tiết: ❤️Chính Chủ gửi Bán CCMN Mới,Thoáng, Rất Đẹp gần Mặt Phố . Khu phố Văn Minh, Lịch Sự

✅ Khu Vực Đội Cấn, Giang Văn Minh. Trung tâm kinh tế giao thương sầm Uất

✅ Dt 35m 1n1wc 1ban công .mặt phố Đội Cấn mấy bước chân Ô Tô đỗ. Toà mới đẹp

✅ Cam kết tặng full đồ như hình cho gia đình

✅ Thang máy, bảo vệ đầy đủ. Dịch vụ rẻ. Điện nước giá dân, An toàn Pccc đạt chuẩn

✅ Có Sổ Gốc cả toà. Lên Công Ty ký Hđ Mua Bán trực tiếp với Chủ Đầu Tư

🤝 Giá rẻ 1,7x tỷ có tl thiện chí cho gia đình

☎️Lh *** (zalo, mess,tiktok..) lấy vd và e tư vấn miễn phí 24/24 #ccmnhanoi #chungcugiare #chungcuminihanoi #chungcuminihanoidep #banchungcuminihanoi",51142857.14285714,1.79,sale,small,1_3b
176541943,132784129,Nhà 4T Căn Góc oto Tránh + Hè cách MP Tam Trinh,36000000000,105.0,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Hà Nội,Nhà ở,6.0,7 giờ trước,"Dự án: 
Thông tin chi tiết: BÁN CĂN NHÀ CÓ KHỔ ĐẤT ĐẸP, SIÊU HIẾM CÓ 102 CÒN SÓT LẠI Ở QUẬN HAI BÀ TRƯNG.

- Vị trí trung tâm đắc địa ngay nút giao Vành Đai 2 với Giải Phóng & phố Vọng Và Trần Đại Nghĩa.

- Hàng xóm của trường ĐH Bách - Kinh - Xây và BV Bạch Mai, Tai Mũi Họng, Da Liễu, Việt Pháp, Lão Khoa.

- Nhà nằm trên mặt ngõ chính đường phân lô bàn cờ rộng oto tránh nhau ngõ thẳng tắp ra mặt phố.

- Vỉa hè 2 bên thoáng dừng đỗ xe oto thoải mái. Xung quanh toàn toà nhà trụ sở công ty, tập đoàn.

- Dt sổ đỏ 105m mặt tiền 9m vuông vắn 2 mặt thoáng cực hiếm còn sót lại Hai Bà Trưng.

+ Cam kết không lỗi lầm phong thuỷ và ko bị quy hoạch theo bản đồ mớ nhất quy hoạch 100 năm của HN.

+ Khổ đất đẹp đủ điều kiện có thể chia tách thành 2 thửa đất, đất xây được cao tầng không bị hạn chế.

+ Nhà hiện trạng 4,5 tầng xây kiên cố thiết kế mỗi tầng 2pn 1wc có giếng trời cải tạo lắp được thang máy.

- Rất phù hợp xây cao tầng có hầm để làm bệnh viện, trung tâm anh ngữ, khách sạn,  trụ sở cty, văn phòng...

Gia chủ rất thiện trí bán giá nhỉnh 36tỷ SĐCC pháp lý sạch.

LH: Mr Hiệp ***",342857142.85714287,36.0,sale,large,over_10b
176004352,132321281,"Bán đất tại Đan Tảo, xã Tân Minh, Sóc Sơn, TP Hà Nội",2750000000,85.0,Huyện Sóc Sơn,Xã Tân Minh,Hà Nội,Đất,3.0,7 giờ trước,"Chính chủ bán đất: 
+ Diện tích: 85m² full thổ cư 100% (17x5m, hướng Đông Nam) – thôn Đan Tảo, Tân Minh, Sóc Sơn.
+ Vị trí đẹp, cách xe Bus 200m, cách QL3 khoảng 2km (đang mở rộng QL3 thành 6 làn đường) gần các dự án trọng điểm: trường đua ngựa, Khu công nghiệp sạch; tuyến đường rộng 50m: Nối Quốc lộ 3 đến đường Vành đai phía Đông....
+ Tiện ích đầy đủ: gần trường học, chợ, khu vui chơi giải trí, khu nghỉ dưỡng, an ninh tốt, dân trí cao
+ Tiềm năng tăng giá mạnh – phù hợp đầu tư sinh lời nhanh
+ Giá bán: 2.75 tỷ
+ Các bác đầu tư có thể yêu cầu chủ đất lên văn phòng đăng ký đất đai Sóc Sơn hoặc UBND xã kiểm tra Quy hoạch và Pháp lý
+ Liên hệ để nhận thông tin và vị trí chính xác: ***",32352941.17647059,2.75,sale,medium,1_3b
176520104,132765705,🌹🌹🌹BÁN NHÀ ĐÊ LA THÀNH - NHÀ MỚI - THANG MÁY - FULL NỘI THẤT,9500000000,32.0,Quận Đống Đa,Phường Láng Thượng,Hà Nội,Nhà ở,4.0,6 giờ trước,"🌹🌹🌹 BÁN NHÀ ĐÊ LA THÀNH - TRUNG TÂM ĐỐNG ĐA - NHÀ MỚI - THANG MÁY - FULL NỘI THẤT - 10M RA PHỐ - BAY NHANH 🌹🌹🌹

- Nhà 6 tầng Đê La Thành - Mặt tiền 5m
- Vị trí: Nhà ngay cạnh Ngã tư ô chợ dừa, xã đàn, tôn đức thắng, khâm thiên, nguyễn lương bằng.
- Ngõ nông cách phố 10M trước nhà rộng thoáng mát, Full nội thất khách chỉ việc sách vani đến ở. 

- Gần nhiều trường các cấp 1,2,3 , gần nhiều chợ Dân Sinh, xung quanh nhiều tổ hợp Công ty, Văn phòng lớn nhỏ, tiện ích bạt ngàn. Khu vực lõi Đống Đa, gần nhiều trường CĐ, ĐH, không thiếu khách thuê.

* Thiết Kế: 6 tầng
- Tầng 1: phòng khách, bếp, vs
- Tầng 2,3,4,5: mỗi tầng 1 phòng , vs
- Tầng 6: phòng thờ, sân phơi. 

📕Pháp Lý: Sổ đỏ Vuông đẹp, sẵn sàng giao dịch.

☎️ Gọi Ngay E Dinh Hotline: ***. Để được tư vấn và xem nhà
 ❤️Uy Tín - Minh Bạch - Giá cả hợp lý ❤️",296875000.0,9.5,sale,small,5_10b
176544243,132786186,SỔ ĐỎ VĨNH VIỄN ! CHUNG CƯ C1 VÕ CHÍ CÔNG_PHÚ THƯỢNG_TÂY HỒ,1550000000,52.0,Quận Tây Hồ,Phường Phú Thượng,Hà Nội,Căn hộ/Chung cư,2.0,6 giờ trước,"Chung cư  C1 Võ Chí Công - Phú Thượng - Hồ Tây

Căn hộ gần nhiều trường học - siêu thị - chợ - đầy đủ tiện nghi - nội thất cơ bản đầy đủ.

Sổ hồng sở hữu vĩnh viễn - Nội thất đầy đủ.

Tòa nhà thiết kế tầng 1 để xe, có đầy đủ hệ thống phòng cháy chữa cháy tự động, an ninh tòa nhà bảo vệ chuyên nghiệp.

Liên hệ trực tiếp Trường Chủ Đầu Tư xây dựng để mua nhà giá gốc ***.

Add Zalo để nhận video căn hộ. (Lưu ý miễn môi giới trung gian).",29807692.307692308,1.55,sale,small,1_3b
176544259,132786189,Bán đất xen kẹt,800000000,36.0,Quận Hoàng Mai,Phường Lĩnh Nam,Hà Nội,Đất,3.0,6 giờ trước,"Tôi có mảnh đất nông nghiệp đang có nhu cầu bán. Giá cả có thể thương lượng. Đất vuông đẹp, xung quanh đã nhiều nhà xây và có sổ đỏ.",22222222.222222224,0.8,sale,small,under_1b
176541958,132784142,"TT125 - Căn hộ 1pn giá rẻ ngay Hồ Tùng Mậu, ĐH Công Nghiệp có ban công",3950000,30.0,Quận Bắc Từ Liêm,Phường Minh Khai,Hà Nội,Căn hộ/Chung cư,1.0,7 giờ trước,"🔥 CĂN HỘ 1 NGỦ – CẦU DIỄN – BẮC TỪ LIÊM 🔥
📍 Địa chỉ: TingTong 125 – Ngõ 132 Cầu Diễn
🏠 Căn hộ 1 khách 1 ngủ – có ban công riêng

💰 Giá thuê ưu đãi chỉ từ 3tr950/tháng
🛋 Full nội thất cơ bản – dọn vào ở ngay
Gồm: giường, tủ, điều hòa, nóng lạnh, tủ bếp trên dưới, bàn ăn, tab đầu giường

⚡ Dịch vụ rõ ràng:
🔌 Điện: 4.200đ/số
🌐 Wifi: 100.000đ/phòng
🔋 Sạc xe điện: 90.000đ/xe
🧹 Dịch vụ chung: 320.000đ/người
Gồm: vệ sinh, thang máy, máy giặt, nước, nước Coway
🎓 Gần công viên Hateco, chợ Nguyên Xá, Winmart, ĐH Công Nghiệp, CĐ FPT, khu Minh Khai. Ngõ rộng, gần điểm xe bus, dễ tìm",131666.66666666666,0.00395,sale,very_small,under_1b
