list_id,property_type,listing_type,area_m2,living_area_m2,width_m,length_m,rooms,toilets,floors,legal_document,furnishing,street_name,price_per_m2,area_group,price_group
132361812,2,,200.0,300.0,10.0,20.0,4.0,4.0,3.0,2.0,4.0,Kiến Hưng,105000000.0,large,over_10b
132367961,3,sale,33.0,,,,3.0,,,,,Sunrise Home Thanh Trì,187878787.87878788,small,5_10b
131626587,1,,61.5998,,,,2.0,,,5.0,2.0,"Cầu Bươu, Hà Đông, Hà Nội",51136529.66405735,medium,3_5b
131335771,4,sale,60.0,,,,10.0,,,,,Hoàng Hoa Thám,333333333.3333333,medium,over_10b
132367967,3,,40.0,240.0,,,4.0,,6.0,,,Phố Bùi Xương Trạch,197500000.0,small,5_10b
132367968,3,,50.0,,,,8.0,,,,,Phố Phú Thượng,256000000.0,small,over_10b
132290143,Phòng trọ,,60.0,,,,,,,,2.0,Đường Phúc Diễn,100000.0,medium,under_1b
132357732,3,rent,25.0,,,,,,,1.0,2.0,Đường Ngọc Lâm,140000.0,very_small,under_1b
132320869,1,,60.0,,,,2.0,1.0,,6.0,1.0,Phố Trung Kính,111333333.33333333,medium,5_10b
132331135,1,sale,51.2,,5.0,10.1998,,,,,,21B,66210937.5,small,3_5b
132359809,Phòng trọ,,17.0,,,,,,,,,Phố Minh Khai,105882.35294117648,very_small,under_1b
132368006,Phòng trọ,rent,25.0,,,,,,,,3.0,Đường Lạc Long Quân,96000.0,very_small,under_1b
132320902,3,,61.0,,,,4.0,,4.0,1.0,,Thái Hà,244262295.0819672,medium,over_10b
131536520,1,,32.0,36.0,,,5.0,5.0,5.0,1.0,3.0,Gốc Đề ,248437500.0,small,5_10b
132361895,Phòng trọ,rent,25.0,,,,,,,,,bờ sông,140000.0,very_small,under_1b
131583657,1,sale,43.0,,,,2.0,1.0,,6.0,2.0,Đại Mỗ,74418604.65116279,small,3_5b
132204202,Phòng trọ,,30.0,,,,,,,,1.0,Đường Lê Quang Đạo,123333.33333333333,small,under_1b
130451119,Phòng trọ,,25.0,,,,,,,,1.0,Đường Phan Văn Trị,160000.0,very_small,under_1b
132331192,1,sale,55.0,,,,2.0,1.0,,6.0,2.0,Đại Mỗ,81818181.81818181,small,3_5b
132359866,1,,100.0,1000.0,6.5,,11.0,7.0,9.0,1.0,1.0,Phố Trung Phụng,925000000.0,large,over_10b
132361926,Phòng trọ,rent,10.0,,,,,,,,3.0,Đường Yên Xá,150000.0,very_small,under_1b
131112655,3,,50.0,50.0,5.0,10.0,4.0,4.0,4.0,1.0,2.0,Đường Kim Giang,224000000.0,small,over_10b
132363988,3,rent,55.0,,,,4.0,,,,,Phố Trịnh Văn Bô,163636.36363636365,small,under_1b
131440340,3,rent,30.0,,,,3.0,2.0,3.0,1.0,3.0,Lê Duẩn,283333.3333333333,small,under_1b
132318942,1,rent,55.0,,,,2.0,,,,2.0,Đại Mỗ,190909.0909090909,small,under_1b
131753696,3,,30.0,30.0,5.0,,3.0,,5.0,1.0,2.0,Ngõ 254 Minh Khai,222000000.0,small,5_10b
132021992,1,,35.0,35.0,,,3.0,3.0,,1.0,,Ngọc Lâm ,258571428.57142857,small,5_10b
132355829,3,,31.0,,,,4.0,4.0,5.0,1.0,,Phố Hoàng Liên,169354838.70967743,small,5_10b
131829504,3,rent,50.0,,,,,,,1.0,,Phố Kim Đồng,100000.0,small,under_1b
132349696,1,,24.0,,,,1.0,1.0,,,,Ngõ 198 Lê Trọng Tấn,250000.0,very_small,under_1b
131247874,5,sale,43.0,,,,2.0,,,6.0,,Hồ Tùng Mậu,86046511.62790698,small,3_5b
130946825,1,sale,37.0,,,,,,,1.0,,Đường Cổ Linh,198648648.64864865,small,5_10b
132341515,1,,85.0,85.0,5.3,15.0,11.0,7.0,7.0,1.0,2.0,Lê Đức Thọ,235294117.6470588,medium,over_10b
127633164,4,rent,80.0,,,,,,,1.0,3.0,Nguyễn Khoái,187500.0,medium,under_1b
131360525,3,,46.0,,,,4.0,5.0,4.0,1.0,,Phố Định Công,280434782.6086956,small,over_10b
132364052,1,sale,75.0,,5.0,15.0,,,,1.0,,Đường Cự Khối,250666666.66666666,medium,over_10b
131790612,3,sale,39.0,,,,5.0,4.0,,1.0,1.0,Phố Khương Trung,202564102.56410256,small,5_10b
132296472,3,sale,41.0,50.0,4.0998,10.0,3.0,,2.0,,3.0,Đường Lê Quang Đạo,64634146.34146342,small,1_3b
132345633,1,,25.0,65.0,5.0,5.0,3.0,1.0,3.0,,,Đường Nguyễn Văn Cừ,140000000.0,very_small,3_5b
132355874,1,,100.0,,6.0,16.6,,,,1.0,,Cổ Đông,26860000.0,large,1_3b
132323128,3,sale,70.0,,5.0,14.0,2.0,1.0,15.0,5.0,,Đường Tả Thanh Oai,36428571.428571425,medium,1_3b
132362040,3,,39.0,,,,4.0,,5.0,1.0,1.0,Phố An Trạch,175641025.64102563,small,5_10b
132359997,Phòng trọ,,16.0,,,,,,,,,Phố Tôn Thất Tùng,125000.0,very_small,under_1b
132362048,1,sale,68.0,,,,2.0,1.0,,6.0,3.0,Thái Thịnh,99705882.35294117,medium,5_10b
132333376,3,sale,30.0,150.0,6.0,5.0,4.0,5.0,5.0,1.0,3.0,Đường Lê Trọng Tấn,265000000.0,small,5_10b
130662219,1,sale,35.0,35.0,4.0,8.5,3.0,4.0,5.0,,,Phố Tân Mai,254285714.2857143,small,5_10b
131161945,3,sale,30.0,,,,3.0,,6.0,1.0,,Phố Ngọc Lâm,310000000.0,small,5_10b
131532650,3,,12.0,16.0,,,3.0,2.0,5.0,1.0,2.0,Phố Bùi Ngọc Dương,341666666.6666667,very_small,3_5b
132362095,3,rent,95.0,,,,4.0,4.0,3.0,1.0,2.0,Phố Bồ Đề,210526.31578947368,medium,under_1b
132362104,1,,50.0,,0.0,0.0,,,,1.0,, Võ Văn Kiệt,84000000.0,small,3_5b
130946937,1,sale,50.0,,,,,,,1.0,,Đường Cổ Linh,172000000.0,small,5_10b
131436409,4,rent,220.0,,,,,,,,,Hoàng Quốc Việt,168181.81818181818,large,under_1b
131725179,3,sale,75.0,,,,,,,1.0,2.0,Khu đô thị mới Vạn Phúc,322666666.6666667,medium,over_10b
132362108,2,,79.5,273.3999,5.0998,15.88,5.0,5.0,5.0,1.0,4.0,Đường tỉnh 422,240546626.27672955,medium,over_10b
131248006,3,sale,38.0,,,,4.0,,4.0,1.0,,Định Công Thượng,235526315.78947368,small,5_10b
132024199,Phòng trọ,,18.0,,,,,,,,2.0,Phố Trịnh Văn Bô,155555.55555555556,very_small,under_1b
132323220,2,sale,56.0,,10.0,10.0,,,,1.0,,Đường Hữu Nghị,17857142.85714286,small,1_3b
132331423,1,sale,55.0,,4.0998,13.3999,,,,1.0,,Hữu Nghị Phường Tùng Thiện,27272727.272727273,small,1_3b
132356015,3,sale,27.0,27.0,5.0,,3.0,4.0,5.0,1.0,2.0,Phố Chùa Bộc,305555555.5555556,very_small,5_10b
132319153,3,sale,61.0,61.0,,,5.0,,4.0,1.0,,Trương ĐỊnh,162295081.96721312,medium,5_10b
132325298,3,,42.0,42.0,,,5.0,6.0,6.0,,1.0,ĐẠI LA,1190476.1904761905,small,under_1b
131792819,3,sale,47.0,,,,4.0,,,1.0,2.0,Đường Cổ Linh,261702127.65957448,small,over_10b
131870642,1,sale,67.0,,,,2.0,1.0,,6.0,3.0,Hoàng Văn Thái,92537313.43283582,medium,5_10b
132356022,3,sale,33.0,39.0,,,3.0,4.0,5.0,1.0,3.0,Khâm Thiên,330303030.3030303,small,over_10b
132362169,2,sale,36.0,,,,1.0,1.0,,5.0,1.0,Phố Cự Lộc,46666666.666666664,small,1_3b
132358077,Phòng trọ,rent,65.0,,,,,,,,,Đường Ngô Quyền,64615.38461538462,medium,under_1b
131364803,3,,33.0,,,,3.0,,7.0,1.0,,Đường Ngọc Thụy,290909090.90909094,small,5_10b
100433859,2,,35.0,,,,1.0,1.0,,6.0,2.0,Đường Hạ Yên,185714.2857142857,small,under_1b
131456967,1,sale,90.0,,,,,,,1.0,4.0,Vinhomes đặng xá gia Lâm ,294444444.4444444,medium,over_10b
131035111,1,,34.7999,,3.5,10.0,,,,1.0,,Ngõ Cống Đá,93391072.96285334,small,3_5b
132362227,Phòng trọ,rent,40.0,,,,,,,,2.0,dương quảng hàm,87500.0,small,under_1b
132349941,3,rent,200.0,,,,,,,,,Phố Láng Hạ,200000.0,large,under_1b
132122620,4,,186.0,,,,,,,,,Phố Trần Thái Tông,188172.04301075268,large,under_1b
132371799,1,,80.0,,,,2.0,2.0,,6.0,3.0,Nguyễn Đức Cảnh,66250000.0,medium,5_10b
132371863,4,rent,80.0,,,,,,,,,Bắc Sơn,150000.0,medium,under_1b
132241233,2,sale,35.0,,,,1.0,1.0,,5.0,2.0,Phố Đội Cấn,51142857.14285714,small,1_3b
132784129,4,,105.0,400.0,9.0,,6.0,5.0,4.0,1.0,2.0,Đường Tam Trinh,342857142.85714287,large,over_10b
132321281,1,sale,85.0,,5.0,17.0,,,,1.0,,Núi Đôi,32352941.17647059,medium,1_3b
132765705,1,sale,32.0,,,,4.0,,,,,Phố Đông Tác,296875000.0,small,5_10b
132786186,1,,52.0,,,,2.0,2.0,,6.0,2.0,Đường Võ Chí Công,29807692.307692308,small,1_3b
132786189,4,sale,36.0,,,,,,,,,Ngõ 95 Phố Thúy Lĩnh,22222222.222222224,small,under_1b
132784142,2,,30.0,,,,1.0,,,4.0,2.0,Đường Cầu Diễn,131666.66666666666,small,under_1b
132790288,4,rent,180.0,,,,,,,,,Đường Phan Bá Vành,122222.22222222222,large,under_1b
132788248,1,,53.2,,3.7999,14.0,,,,1.0,,Đường Đê Xuân Quan - Long Biên,225563909.7744361,small,over_10b
132753436,4,rent,130.0,,,,,,,,3.0,460 Khương đình Thanh Xuân Hà Nội ,384615.3846153846,large,under_1b
132782110,1,rent,72.0,,,,2.0,2.0,,6.0,2.0,Lương Thế Vinh,180555.55555555556,medium,under_1b
132778015,4,,55.0,,,,,,,1.0,1.0,Liên Xã,187272727.27272728,small,over_10b
132753442,3,sale,40.0,,,,11.0,,,1.0,,360 Xã Đàn,174500000.0,small,5_10b
132741164,1,sale,87.3,87.3,,,4.0,2.0,3.0,1.0,2.0,Hoàng Đạo Thành,122565864.83390607,medium,over_10b
131733556,3,rent,24.0,24.0,3.0,7.0,1.0,,,1.0,3.0,75,104166.66666666667,very_small,under_1b
132784181,1,,46.0,,,,2.0,,,,,Linh Đường,41304347.82608695,small,1_3b
132606004,1,sale,55.0,,,,2.0,2.0,,6.0,1.0,Đại Mỗ,72727272.72727273,small,3_5b
132790345,3,rent,32.0,,,,3.0,3.0,,,,Đường Thụy Khuê,281250.0,small,under_1b
132780114,1,,52.0,,4.0,,,,,1.0,,Quốc Lộ 32,125961538.46153846,small,5_10b
132175959,2,rent,35.0,,,,1.0,1.0,,,,Phố Ô Đồng Lầm,128571.42857142857,small,under_1b
132733025,3,,120.0,,,,,,,1.0,3.0,Phạm Hùng,666666.6666666666,large,under_1b
132767842,3,rent,64.0,,,,,,,1.0,3.0,Đường Hoàng Quốc Việt,625000.0,medium,under_1b
131678310,2,rent,165.0,,,,6.0,4.0,,,,Lạc long Quân,303030.30303030304,large,under_1b
126525554,2,,25.0,,,,1.0,1.0,,5.0,,Đường Võ Chí Công,142000.0,very_small,under_1b
132786293,3,rent,35.0,,,,3.0,4.0,,1.0,2.0,Phố Phúc Thành,157142.85714285713,small,under_1b
132778106,1,,60.5,,,,2.0,1.0,,6.0,,Đặng Xá,46776859.50413223,medium,1_3b
132745339,4,rent,60.0,,,,,,,1.0,3.0,Đường Lô 2 Đền Lừ 2,366666.6666666667,medium,under_1b
132470908,1,sale,70.0,,,,2.0,,,6.0,2.0,Trung Kính,114285714.28571428,medium,5_10b
132649085,Phòng trọ,rent,27.0,,,,,,,,2.0,Trần Điền,170370.37037037036,very_small,under_1b
132786304,1,,50.0,,,,2.0,2.0,,6.0,2.0,Phố Thượng Đình,29600000.0,small,1_3b
130855049,Phòng trọ,,12.0,,,,,,,,,Phố Trần Quang Diệu,116666.66666666667,very_small,under_1b
132460686,3,rent,42.0,,,,4.0,4.0,5.0,,,Đường Lạc Long Quân,357142.85714285716,small,under_1b
131012765,3,,40.0,,,,,,,1.0,2.0,Phố chùa Láng,287500.0,small,under_1b
131373215,2,sale,52.0,,,,2.0,1.0,,5.0,1.0,Thiên Hiền,42692307.692307696,small,1_3b
125626531,1,sale,40.0,,5.0,8.0,,,,1.0,,Liên Ninh,62500000.0,small,1_3b
130855086,Phòng trọ,,12.0,,,,,,,,,Phố Thái Hà,116666.66666666667,very_small,under_1b
132780207,3,,60.0,60.0,4.0,15.0,6.0,5.0,5.0,1.0,2.0,Đường An Dương Vương,266666666.66666666,medium,over_10b
132784311,3,rent,100.0,,,,4.0,3.0,4.0,1.0,2.0,Ngõ 89 Lạc Long Quân,210000.0,large,under_1b
125788347,2,sale,30.0,,,,2.0,1.0,,6.0,1.0,Ngõ 304 Đường Lê Duẩn,31666666.666666668,small,under_1b
131524797,3,,17.0,,,,3.0,,,1.0,,Đê la Thành,176470588.2352941,very_small,3_5b
130855108,Phòng trọ,,12.0,,,,,,,,,Phố Ô Chợ Dừa,116666.66666666667,very_small,under_1b
132790470,1,rent,124.0,,,,2.0,2.0,,6.0,2.0,Lê Đức Thọ,112903.2258064516,large,under_1b
132473049,3,sale,30.0,30.0,,,3.0,4.0,5.0,1.0,1.0,Ngõ 104 Nguyễn An NInh,265000000.0,small,5_10b
132757724,4,sale,120.0,,,,6.0,5.0,,,,422,149166666.66666666,large,over_10b
132274395,5,sale,25.0,,,,1.0,1.0,,5.0,2.0,Quỳnh Mai,44000000.0,very_small,1_3b
132784353,Phòng trọ,,110.0,,,,,,,,,Đường Khuất Duy Tiến,18181.81818181818,large,under_1b
131492067,1,,100.0,,6.0,16.6,,,,1.0,,ĐƯỜNG PHÙ CÁT,29000000.0,large,1_3b
132698341,1,,81.0,,10.0,8.0,,,,1.0,,Võ Nguyên Giáp,61111111.11111111,medium,3_5b
132712684,Phòng trọ,rent,35.0,,,,,,,,1.0,Đường Trường Chinh,171428.57142857142,small,under_1b
131901682,1,sale,55.0,,,,2.0,1.0,,6.0,3.0,Đại Mỗ,71818181.81818181,small,3_5b
131041525,Phòng trọ,,28.0,,,,,,,,2.0,Phố Thành Công,92857.14285714286,very_small,under_1b
132217083,1,rent,55.0,200.0,,,6.0,,4.0,,,Phố Nguyễn Cảnh Dị,400000.0,small,under_1b
132780283,1,sale,97.0,,,,3.0,2.0,,6.0,,Đường Trần Phú,67010309.27835052,medium,5_10b
132714749,3,,45.0,,3.7,,4.0,,4.0,1.0,2.0,Phố Nguyễn Viết Xuân,264444444.44444445,small,over_10b
132509958,1,,70.0,,,,8.0,,,,,Đường Nguyễn Khang,600000.0,medium,under_1b
132780300,3,rent,110.0,,,,,,,,,Phố Nguyên Hồng,118181.81818181818,large,under_1b
132591892,3,rent,100.0,,,,,,,1.0,3.0,Đường Yên Phụ,80000.0,large,under_1b
132790558,1,,30.0,,,,1.0,,,6.0,2.0,Tố Hữu,140000.0,small,under_1b
132692265,Phòng trọ,rent,18.0,,,,,,,,2.0,Đường Văn Cao,250000.0,very_small,under_1b
130375985,1,rent,50.0,,,,2.0,1.0,,6.0,,Yên Viên,120000.0,small,under_1b
132788530,Phòng trọ,,35.0,,,,,,,,2.0,Cầu Khương Đình,131428.57142857142,small,under_1b
131871026,Phòng trọ,,25.0,,,,,,,,1.0,Ngõ 325 Kim Ngưu,220000.0,very_small,under_1b
132763955,1,rent,87.0,,,,3.0,2.0,,6.0,1.0,Sài Đồng,149425.28735632185,medium,under_1b
132714801,1,,65.0,,6.0,,,,,1.0,,Ngũ Hiệp,147692307.69230768,medium,5_10b
132782392,Phòng trọ,rent,35.0,,,,,,,,2.0,530 Thụy Khuê,157142.85714285713,small,under_1b
132763963,1,,55.0,55.0,4.0,13.0,4.0,5.0,6.0,1.0,3.0,Đường An Dương Vương,307272727.27272725,small,over_10b
132784445,2,sale,50.0,,,,2.0,,,2.0,1.0,Phố Hào Nam,19000000.0,small,under_1b
132778297,4,sale,160.0,500.0,8.0,20.0,6.0,6.0,5.0,1.0,4.0,Tiền Phong,85000000.0,large,over_10b
131993946,Phòng trọ,,16.0,,,,,,,,2.0,20 trương định,125000.0,very_small,under_1b
132786531,1,sale,30.0,30.0,,,6.0,,6.0,1.0,1.0,Ngõ Huyện,783333333.3333334,small,over_10b
132522346,3,sale,50.0,50.0,5.0,10.0,4.0,4.0,6.0,1.0,,Đường Nguyễn Văn Cừ,330000000.0,small,over_10b
125446517,Phòng trọ,rent,24.0,,,,,,,,2.0,Phố Giáp Nhị,145833.33333333334,very_small,under_1b
132759926,1,,95.5,,,,3.0,1.0,,,2.0,Đường Vũ Trọng Phụng,125654.4502617801,medium,under_1b
132790651,Phòng trọ,rent,22.0,,,,,,,,2.0,Đường Trần Duy Hưng,127272.72727272728,very_small,under_1b
132786575,3,rent,50.0,50.0,6.0,9.0,2.0,1.0,1.0,,,chợ tự khoát,66000.0,small,under_1b
132182419,1,sale,60.0,,7.0,8.5,,,,1.0,,Đường Phú Diễn,196666666.66666666,medium,over_10b
132747666,2,rent,40.0,,,,1.0,1.0,,,1.0,Đường Hoàng Hoa Thám,175000.0,small,under_1b
132788641,Phòng trọ,rent,25.0,,,,,,,,2.0,Ngõ 446 Đường Cổ Nhuế,156000.0,very_small,under_1b
132684201,1,,168.0,,12.0,14.0,,,,1.0,,Phố Ngũ Xã,482142857.14285713,large,over_10b
132784554,1,,70.0,,,,2.0,2.0,,6.0,1.0,Đường Xuân Thủy,121428571.42857143,medium,5_10b
131733934,Phòng trọ,,20.0,,,,,,,,2.0,Đường Võ Chí Công,177500.0,very_small,under_1b
132352432,3,sale,40.0,,,,6.0,,,,,Đường Trung Văn,300000000.0,small,over_10b
132782518,2,rent,22.0,,,,1.0,,,6.0,2.0,Phố Chính Kinh,136363.63636363635,very_small,under_1b
132198839,3,,33.0,33.0,,,3.0,,5.0,1.0,3.0,Phố Phương Mai,242424242.42424244,small,5_10b
130566584,2,sale,45.0,,,,2.0,1.0,,6.0,2.0,Đường Nguyễn Khánh Toàn,21111111.111111112,small,under_1b
130091451,3,,42.2,42.2,3.0,14.7398,3.0,3.0,5.0,1.0,3.0,Đường Liên Mạc,151658767.77251184,small,5_10b
132786623,3,rent,30.0,50.0,,,1.0,1.0,2.0,1.0,2.0,Đường Hoàng Quốc Việt,233333.33333333334,small,under_1b
132784577,2,sale,52.0,,,,2.0,,,2.0,,Đường Trần Khát Chân,17307692.307692308,small,under_1b
132714946,1,sale,70.0,,4.1999,,,,,1.0,,Đường Đông Mỹ,71428571.42857143,medium,5_10b
132757961,Phòng trọ,rent,32.0,,,,,,,,2.0,Đường Cầu Giấy,150000.0,small,under_1b
132164042,3,,25.0,,,,,,,1.0,2.0,Chùa Bộc,372000.0,very_small,under_1b
132669910,1,sale,137.0,,,,3.0,2.0,,6.0,1.0,Đạm Phương,67883211.67883211,large,5_10b
132182488,3,,34.0,34.0,5.0,7.0,3.0,,3.0,4.0,3.0,Đường Phú Diễn,123529411.76470588,small,3_5b
132743642,1,sale,57.0,,,,2.0,1.0,,,,Phố Trịnh Văn Bô,78947368.42105263,small,3_5b
122851803,2,,28.0,,,,1.0,1.0,,6.0,2.0,Đường Ngọc Thụy,107142.85714285714,very_small,under_1b
131559903,2,,25.0,,,,1.0,1.0,,,,Đường Nguyễn Khoái,144000.0,very_small,under_1b
132743650,1,sale,80.0,,5.0,16.0,,,,1.0,,Ngã tư Xuân Mai,21000000.0,medium,1_3b
132788708,1,,50.0,,,,5.0,6.0,6.0,1.0,1.0,Đường Lê Trọng Tấn,268000000.0,small,over_10b
132764152,Phòng trọ,rent,15.0,,,,,,,,2.0,Đường Giải Phóng,160000.0,very_small,under_1b
132241915,1,,78.0,,,,8.0,,,,,Đường Lâm Hạ,298717948.71794873,medium,over_10b
132745724,3,,35.0,,5.0,,3.0,4.0,5.0,,2.0,Phố Kim Ngưu,300000000.0,small,over_10b
132784647,1,,60.0,,,,2.0,2.0,,6.0,1.0,Phố Vĩnh Hưng,81666666.66666667,medium,3_5b
132520459,1,sale,75.0,,,,2.0,2.0,,6.0,2.0,Phố Đại Từ,66666666.666666664,medium,5_10b
132172302,1,sale,96.0,,,,3.0,2.0,,6.0,1.0,Phạm Văn Bạch,95833333.33333333,medium,5_10b
126800399,Phòng trọ,rent,12.0,,,,,,,,,Phố Trần Quang Diệu,141666.66666666666,very_small,under_1b
131967504,2,rent,25.0,,,,1.0,1.0,,4.0,2.0,Đường Thụy Khuê,160000.0,very_small,under_1b
132733456,1,,78.0,,,,3.0,2.0,,6.0,3.0,Trần Hòa,76666666.66666667,medium,5_10b
132784669,3,rent,50.0,,,,,,,1.0,,Phố Xã Đàn,160000.0,small,under_1b
132784683,1,sale,87.0,,,,2.0,,,,,Phố Nguyễn Đức Cảnh,69540229.88505746,medium,5_10b
132760112,Phòng trọ,rent,20.0,,,,,,,,2.0,Thiên Hiền,150000.0,very_small,under_1b
131549751,1,rent,40.0,,,,2.0,2.0,4.0,,,Phố Yên Lãng,800000.0,small,under_1b
132383291,3,,30.0,,,,3.0,,,,,Đường Cổ Linh,433333.3333333333,small,under_1b
131166782,3,rent,25.0,,,,3.0,,,,,Trung Phung,480000.0,very_small,under_1b
132264518,1,,75.0,525.0,4.0,,8.0,7.0,7.0,1.0,,Phố Thįnh Liệt,366666666.6666667,medium,over_10b
132790857,1,rent,30.0,,,,1.0,,,,,Đường Thạch Bàn,233333.33333333334,small,under_1b
132731468,1,,462.0,,18.0,25.6,,,,1.0,,Đường Ngọc Thụy,443722943.7229437,very_large,over_10b
131695187,1,sale,55.0,,,,2.0,1.0,,6.0,2.0,Yên Viên,61818181.81818182,small,3_5b
132477539,3,rent,115.0,,,,,,,,,Ngõ 61 Trần Quang Diệu,156521.73913043478,large,under_1b
132455015,1,,52.0,,,,2.0,2.0,,6.0,2.0,Đường Nguyễn Khánh Toàn,34615384.615384616,small,1_3b
132782698,1,rent,83.0,,,,3.0,2.0,,6.0,2.0,Đường Lê Đức Thọ,144578.31325301205,medium,under_1b
132780651,1,sale,64.0,,,,2.0,2.0,,6.0,2.0,Đại Mỗ,75000000.0,medium,3_5b
132786796,4,rent,60.0,,,,,,,,3.0,Phố Thįnh Liệt,583333.3333333334,medium,under_1b
132491898,Phòng trọ,rent,25.0,,,,,,,,3.0,Trần Quốc Hoàn,100000.0,very_small,under_1b
131209858,3,rent,60.0,,,,7.0,5.0,,,,Ngõ 1V Trần Quang Diệu,416666.6666666667,medium,under_1b
132782724,Phòng trọ,,15.0,,,,,,,,3.0,Đường Mỹ Đình,113333.33333333333,very_small,under_1b
132780677,Phòng trọ,rent,30.0,,,,,,,,2.0,Phố Mậu Lương,100000.0,small,under_1b
132786822,2,rent,55.0,,,,2.0,1.0,,6.0,2.0,Phố Giáp Nhất,127272.72727272728,small,under_1b
132440727,1,sale,99.0,,,,8.0,,,,,Phố Mai Anh Tuấn,808080808.080808,medium,over_10b
132778649,3,rent,40.0,,,,,,,,,Đường Võ Chí Công,162500.0,small,under_1b
132008607,2,,25.0,,,,1.0,1.0,,4.0,2.0,Văn Tiến Dũng,202000.0,very_small,under_1b
132790953,Phòng trọ,rent,40.0,,,,,,,,2.0,Phố Tô Hiệu,87500.0,small,under_1b
132395695,3,,15.0,,,,,,,,2.0,Phố chùa láng ,300000.0,very_small,under_1b
132373175,3,,32.0,32.0,,,4.0,4.0,5.0,1.0,,Ngõ 222 Đường Lai Xá,193750000.0,small,5_10b
132670135,3,rent,35.0,35.0,,,3.0,4.0,5.0,,,Thanh Lân,271428.5714285714,small,under_1b
132786877,Phòng trọ,rent,50.0,,,,,,,,1.0,Ngõ 214 Đội Cấn,100000.0,small,under_1b
132790975,1,rent,80.0,,,,4.0,,,,,Đường Cổ Linh,125000.0,medium,under_1b
132078276,Phòng trọ,,25.0,,,,,,,,2.0,Phố Văn Trì,88000.0,very_small,under_1b
131492550,1,,124.0,,6.0,20.6,,,,1.0,,ĐƯỜNG BÌNH YÊN,25161290.322580647,large,3_5b
132750031,1,,74.0,,,,3.0,,,,,Đường Vành Đai 2.5,65675675.675675675,medium,3_5b
132616911,Phòng trọ,rent,100.0,,,,,,,,2.0,Phố Tân Mai,17000.0,large,under_1b
132786903,3,,22.0,22.0,3.5,,1.0,1.0,1.0,1.0,4.0,Phố Lý Nam Đế,363636363.6363636,very_small,5_10b
132784855,Phòng trọ,,40.0,,,,,,,,,Phố Vũ Ngọc Phan,75000.0,small,under_1b
132784863,1,sale,115.0,,,,3.0,,,6.0,1.0,Trung Yên 11,104347826.08695652,large,over_10b
132780778,1,rent,80.0,,,,2.0,2.0,,4.0,2.0,Yên Viên,93750.0,medium,under_1b
132786937,1,,72.0,,,,2.0,2.0,,6.0,1.0,Phố Nguyễn Văn Trác,60944444.44444445,medium,3_5b
132786951,3,sale,35.0,150.0,,,3.0,3.0,4.0,1.0,2.0,liên thôn,101428571.42857143,small,3_5b
132784903,1,,103.0,,,,3.0,,,6.0,1.0,Lê Văn Lương,60000000.0,large,5_10b
131891978,3,sale,40.0,45.0,,,5.0,4.0,5.0,1.0,1.0,Đường Tô Hiệu,265000000.0,small,over_10b
132743948,4,rent,100.0,,,,,,,,,Đường Hoàng Quốc Việt,390000.0,large,under_1b
130665230,1,rent,40.0,,,,2.0,,,,,Yên Viên,150000.0,small,under_1b
132786959,3,rent,150.0,,,,,,,,,Đường Phạm Hùng,493333.3333333333,large,under_1b
132756248,1,sale,64.0,64.0,5.0999,12.8,6.0,6.0,7.0,1.0,3.0,đặng văn ngữ,601562500.0,medium,over_10b
132784922,1,,52.0,,,,2.0,2.0,,6.0,2.0,Phố Đội Cấn,34615384.615384616,small,1_3b
132764446,4,,60.0,60.0,4.0,12.0,5.0,6.0,6.0,1.0,1.0,Đường Hoàng Quốc Việt,416666666.6666667,medium,over_10b
132780857,Phòng trọ,rent,25.0,,,,,,,,2.0,Ngõ 164 Vương Thừa Vũ,212000.0,very_small,under_1b
132791101,1,sale,30.0,,,,2.0,,,,,Phố Nguyễn Lương Bằng,350000000.0,small,over_10b
132524867,1,sale,68.0,68.0,5.0,13.5,4.0,5.0,7.0,1.0,,Phố Tư Đình,345588235.2941176,medium,over_10b
132784964,2,rent,45.0,,,,1.0,1.0,,,,Vĩnh Tuy,100000.0,small,under_1b
132780868,4,,60.0,,,,,,,,,Đường 301 Thôn Do Hạ,125000.0,medium,under_1b
132588357,3,,91.0,91.0,7.0,13.0,4.0,3.0,4.0,1.0,1.0,Đường Bát Khối,218681318.68131867,medium,over_10b
132787029,3,,41.0,165.0,4.8,,5.0,4.0,4.0,1.0,2.0,Đường Trường Chinh,292682926.8292683,small,over_10b
132778838,1,,60.0,,,,2.0,1.0,,6.0,2.0,Yên Viên,54166666.666666664,medium,3_5b
132789081,1,sale,55.0,,,,2.0,1.0,,6.0,2.0,Đại Mỗ,72727272.72727273,small,3_5b
130894682,3,,35.0,,,,,,,,,Đường Nguyễn Ngọc Vũ,142857.14285714287,small,under_1b
132193119,2,rent,40.0,,,,1.0,1.0,,,,Đường Đê La Thành,200000.0,small,under_1b
130614114,1,sale,32.0,,4.0,,,,,1.0,,Đường Đại Mỗ,165312500.0,small,5_10b
132721508,3,sale,70.0,,,,6.0,5.0,,1.0,,Hoàng Mai ,192857142.85714287,medium,over_10b
132748137,Phòng trọ,,20.0,,,,,,,,2.0,Ngõ Ngô Sĩ Liên,95000.0,very_small,under_1b
132135786,1,sale,64.0,,,,3.0,3.0,,1.0,,Phố Phù Đổng Thiên Vương,984375000.0,medium,over_10b
